order_id,product_id,quantity,unit_price
O300987,P200194,3,117.7
O300988,P200209,1,61.78
O300988,P200048,3,22.45
O300989,P200081,1,638.82
O300989,P200013,2,77.59
O300989,P200210,3,91.79
O300990,P200237,2,102.08
O300990,P200137,1,78.32
O300990,P200036,1,53.49
O300990,P200122,2,70.69
O300991,P200095,3,146.03
O300991,P200055,2,95.83
O300991,P200223,1,38.49
O300991,P200235,3,16.1
O300991,P200076,2,63.66
O300992,P200240,3,287.1
O300993,P200190,2,18.15
O300993,P200188,1,48.66
O300993,P200154,2,288.14
O300993,P200184,1,91.72
O300994,P200114,1,133.97
O300995,P200112,2,121.86
O300995,P200243,2,65.81
O300995,P200107,1,39.71
O300996,P200077,2,42.51
O300997,P200189,1,112.85
O300997,P200154,2,267.52
O300998,P200191,3,7.19
O300998,P200036,3,57.2
O300998,P200167,1,125.19
O300998,P200159,3,17.19
O300999,P200020,2,119.3
O300999,P200061,3,81.15
O300999,P200099,1,15.36
O300999,P200116,1,148.33
O301000,P200070,2,17.87
O301000,P200182,1,8.54
O301000,P200112,2,100.62
O301000,P200149,1,96.45
O301000,P200029,3,17.22
O301001,P200209,3,69.55
O301001,P200171,1,100.33
O301001,P200096,3,26.79
O301002,P200206,2,39.72
O301002,P200010,3,121.68
O301003,P200015,3,139.88
O301003,P200077,1,44.88
O301003,P200203,1,450.46
O301003,P200204,3,750.03
O301003,P200003,3,110.42
O301004,P200202,1,125.8
O301004,P200135,3,29.16
O301004,P200108,2,66.71
O301004,P200215,3,99.69
O301004,P200228,3,125.04
O301005,P200209,3,66.61
O301005,P200030,2,54.96
O301005,P200193,3,36.79
O301005,P200207,3,36.35
O301005,P200215,3,119.03
O301006,P200028,1,98.57
O301006,P200023,1,119.42
O301006,P200218,2,102.79
O301006,P200221,2,400.91
O301007,P200151,1,119.4
O301007,P200011,2,43.2
O301007,P200153,1,26.44
O301007,P200078,2,17.57
O301008,P200080,2,32.61
O301009,P200084,1,63.68
O301009,P200219,2,257.27
O301009,P200017,3,141.81
O301010,P200243,1,59.13
O301010,P200007,3,71.4
O301010,P200153,3,29.76
O301011,P200245,2,9.52
O301011,P200131,3,278.54
O301012,P200186,3,11.18
O301013,P200076,1,65.16
O301013,P200125,1,87.17
O301014,P200088,3,116.07
O301014,P200232,1,100.31
O301014,P200020,1,119.97
O301014,P200239,2,38.28
O301014,P200243,1,66.0
O301015,P200247,2,18.72
O301015,P200090,3,126.53
O301015,P200033,3,28.26
O301015,P200121,3,40.15
O301015,P200177,3,24.5
O301016,P200074,1,62.86
O301016,P200229,2,28.22
O301016,P200247,2,18.15
O301016,P200065,2,139.05
O301017,P200110,3,77.17
O301018,P200049,2,36.74
O301018,P200199,1,294.17
O301018,P200011,1,44.87
O301018,P200207,1,41.98
O301019,P200039,3,71.33
O301020,P200112,1,113.92
O301020,P200240,3,273.8
O301020,P200081,1,601.82
O301020,P200017,3,133.97
O301021,P200113,3,63.0
O301022,P200218,1,92.88
O301022,P200033,3,31.08
O301023,P200045,2,52.76
O301024,P200174,1,137.74
O301024,P200030,1,53.1
O301024,P200065,2,126.26
O301024,P200160,3,49.28
O301024,P200243,3,61.8
O301025,P200012,1,64.51
O301025,P200118,2,50.71
O301025,P200011,1,36.23
O301026,P200124,2,290.87
O301026,P200108,1,65.5
O301026,P200112,2,118.66
O301026,P200007,2,70.61
O301026,P200217,1,130.45
O301027,P200077,3,45.56
O301028,P200078,1,16.42
O301028,P200220,2,33.95
O301028,P200143,3,11.9
O301028,P200084,1,68.39
O301029,P200244,2,39.36
O301029,P200163,1,65.47
O301029,P200226,1,116.89
O301030,P200047,1,78.14
O301030,P200104,3,84.47
O301030,P200225,1,8.89
O301031,P200063,2,77.64
O301031,P200068,2,21.44
O301031,P200248,1,5.28
O301031,P200235,3,19.06
O301031,P200247,2,18.16
O301032,P200152,1,137.46
O301033,P200231,1,29.0
O301033,P200100,2,34.24
O301033,P200147,3,76.0
O301033,P200051,2,128.81
O301033,P200136,1,153.74
O301034,P200003,1,123.78
O301035,P200170,1,47.91
O301035,P200015,1,146.16
O301036,P200228,1,128.38
O301037,P200111,3,36.96
O301037,P200158,3,135.74
O301037,P200010,3,140.8
O301038,P200172,3,60.02
O301038,P200079,3,8.33
O301038,P200033,2,27.8
O301039,P200116,1,144.08
O301039,P200026,3,133.39
O301039,P200110,1,89.51
O301039,P200049,2,36.81
O301040,P200092,3,34.5
O301040,P200061,3,78.82
O301040,P200236,1,40.17
O301040,P200033,1,27.54
O301041,P200199,1,253.9
O301041,P200080,3,34.59
O301041,P200083,3,128.06
O301041,P200177,3,27.56
O301042,P200148,1,38.71
O301042,P200013,3,78.16
O301042,P200247,1,16.87
O301042,P200204,1,768.44
O301042,P200200,2,70.28
O301043,P200085,2,25.75
O301043,P200224,2,115.88
O301043,P200119,1,69.29
O301044,P200048,1,20.36
O301045,P200202,1,103.26
O301046,P200204,2,747.95
O301046,P200069,1,37.46
O301047,P200206,1,41.61
O301047,P200091,1,55.58
O301047,P200042,1,84.57
O301047,P200073,3,160.24
O301048,P200061,2,85.01
O301049,P200072,1,37.16
O301049,P200032,3,562.72
O301049,P200094,2,60.35
O301049,P200177,3,28.0
O301049,P200049,2,40.03
O301050,P200179,3,87.18
O301050,P200153,2,27.43
O301050,P200018,1,43.35
O301050,P200068,2,17.49
O301050,P200151,1,134.11
O301051,P200051,2,109.3
O301052,P200185,2,115.97
O301052,P200166,3,18.7
O301052,P200238,1,33.46
O301052,P200039,2,74.17
O301053,P200204,2,759.54
O301053,P200089,1,36.49
O301053,P200049,2,34.73
O301054,P200168,1,296.06
O301054,P200247,3,18.24
O301054,P200003,3,116.16
O301055,P200064,2,7.07
O301055,P200081,1,517.77
O301055,P200012,1,64.92
O301055,P200016,2,379.25
O301056,P200149,1,83.62
O301056,P200100,3,36.25
O301056,P200004,2,44.1
O301057,P200095,3,139.22
O301057,P200057,2,140.42
O301058,P200136,1,138.9
O301058,P200016,1,371.08
O301058,P200069,2,33.01
O301059,P200165,3,17.19
O301060,P200229,3,31.72
O301060,P200233,1,108.47
O301061,P200089,1,42.02
O301061,P200159,1,20.26
O301061,P200181,2,89.78
O301061,P200164,2,134.5
O301061,P200192,1,54.33
O301062,P200041,3,125.33
O301063,P200234,2,13.56
O301063,P200066,1,38.43
O301063,P200061,2,84.16
O301064,P200112,1,114.37
O301064,P200171,1,94.98
O301065,P200182,1,9.28
O301065,P200088,2,107.02
O301065,P200234,3,12.01
O301066,P200127,1,124.64
O301066,P200158,1,125.51
O301067,P200045,3,54.39
O301067,P200106,3,7.83
O301067,P200163,3,74.44
O301068,P200149,1,91.59
O301068,P200105,3,133.32
O301068,P200039,2,75.16
O301069,P200019,3,405.37
O301069,P200172,1,68.24
O301069,P200057,2,126.41
O301069,P200071,1,50.98
O301070,P200050,1,36.19
O301070,P200241,1,112.25
O301071,P200186,1,10.47
O301071,P200066,1,41.1
O301071,P200102,1,107.29
O301072,P200185,2,115.66
O301072,P200068,1,19.17
O301072,P200229,3,28.98
O301072,P200166,1,19.23
O301073,P200063,3,80.4
O301073,P200185,3,131.78
O301073,P200032,1,579.22
O301073,P200057,2,138.42
O301074,P200249,1,99.92
O301074,P200118,2,54.87
O301074,P200162,3,133.54
O301075,P200125,1,72.88
O301075,P200170,2,51.56
O301076,P200080,3,35.23
O301076,P200243,3,65.63
O301076,P200115,2,43.72
O301077,P200217,1,157.95
O301077,P200027,3,31.27
O301077,P200123,1,22.6
O301078,P200074,2,51.82
O301078,P200111,2,36.15
O301078,P200207,1,41.33
O301078,P200217,1,153.91
O301078,P200036,3,50.93
O301079,P200060,1,74.16
O301079,P200206,1,37.21
O301080,P200001,2,6.18
O301080,P200056,2,102.33
O301081,P200095,2,115.21
O301081,P200179,1,87.57
O301081,P200137,1,82.13
O301081,P200228,2,127.81
O301082,P200073,2,182.55
O301082,P200134,1,99.83
O301082,P200057,1,121.98
O301082,P200193,3,38.23
O301083,P200231,3,29.64
O301083,P200217,1,163.86
O301083,P200021,3,65.01
O301084,P200191,3,7.75
O301085,P200192,2,54.4
O301085,P200106,3,9.41
O301085,P200091,3,59.81
O301085,P200163,2,71.98
O301086,P200220,1,28.33
O301086,P200155,1,100.38
O301086,P200139,3,244.72
O301086,P200114,1,134.87
O301087,P200013,3,95.82
O301087,P200089,2,38.26
O301087,P200150,2,19.56
O301087,P200199,1,265.1
O301087,P200091,2,60.33
O301088,P200041,1,108.17
O301088,P200213,1,17.26
O301088,P200115,1,43.14
O301089,P200225,1,9.38
O301089,P200105,2,124.42
O301089,P200049,3,41.34
O301090,P200020,1,115.44
O301090,P200123,3,27.84
O301091,P200156,1,113.63
O301091,P200178,2,11.02
O301091,P200216,2,116.42
O301092,P200210,1,109.96
O301093,P200185,1,131.28
O301093,P200178,3,10.51
O301093,P200130,2,107.75
O301094,P200193,1,42.47
O301094,P200137,3,82.29
O301094,P200196,3,40.61
O301094,P200218,3,106.83
O301095,P200077,3,47.32
O301095,P200222,3,117.65
O301095,P200076,2,62.64
O301095,P200073,3,171.6
O301096,P200028,1,84.41
O301096,P200239,2,44.76
O301096,P200011,1,41.79
O301096,P200145,2,110.59
O301097,P200237,3,121.4
O301097,P200231,1,28.56
O301097,P200156,1,103.78
O301097,P200135,2,30.42
O301097,P200104,1,78.43
O301098,P200167,2,120.18
O301098,P200201,3,121.74
O301098,P200166,3,19.78
O301098,P200202,2,121.74
O301099,P200226,1,104.94
O301099,P200248,1,5.75
O301099,P200057,1,139.01
O301099,P200132,1,125.69
O301100,P200215,1,129.1
O301100,P200068,2,19.97
O301100,P200131,3,287.67
O301101,P200099,1,19.27
O301101,P200124,1,256.75
O301101,P200115,2,41.45
O301101,P200002,3,23.47
O301102,P200161,2,65.17
O301102,P200103,2,123.13
O301102,P200195,2,29.22
O301102,P200092,1,31.7
O301103,P200183,1,118.82
O301103,P200191,2,6.27
O301103,P200044,2,114.96
O301104,P200197,3,517.48
O301104,P200116,3,188.39
O301104,P200093,3,153.73
O301105,P200093,1,156.81
O301105,P200140,3,22.23
O301105,P200200,3,74.26
O301105,P200182,3,8.81
O301106,P200202,2,110.62
O301106,P200196,2,38.64
O301107,P200226,1,117.5
O301107,P200208,2,11.47
O301108,P200243,3,67.24
O301108,P200112,3,123.56
O301108,P200128,2,47.6
O301109,P200241,3,94.15
O301109,P200214,3,102.52
O301109,P200067,2,6.01
O301109,P200057,2,146.9
O301110,P200078,3,17.05
O301110,P200002,2,21.79
O301110,P200024,3,125.31
O301111,P200050,2,33.72
O301112,P200091,2,68.34
O301112,P200107,3,41.23
O301112,P200103,2,125.36
O301112,P200017,3,132.91
O301112,P200093,1,153.02
O301113,P200049,3,38.72
O301113,P200123,1,28.17
O301113,P200213,1,15.86
O301114,P200153,1,26.28
O301114,P200072,1,47.53
O301114,P200071,1,43.15
O301115,P200073,2,175.01
O301115,P200039,2,66.02
O301115,P200179,3,98.19
O301115,P200088,2,115.57
O301115,P200018,3,39.33
O301116,P200204,1,779.46
O301116,P200025,3,77.33
O301116,P200198,1,271.46
O301117,P200179,3,92.81
O301118,P200155,2,117.78
O301118,P200032,1,488.31
O301118,P200042,3,87.59
O301118,P200246,2,106.23
O301118,P200223,3,45.01
O301119,P200106,1,9.36
O301119,P200002,1,21.62
O301120,P200128,2,49.54
O301120,P200141,1,106.64
O301120,P200124,1,247.08
O301120,P200168,2,298.44
O301120,P200079,1,8.54
O301121,P200149,2,103.14
O301121,P200177,3,25.28
O301121,P200098,3,96.93
O301122,P200087,3,96.17
O301122,P200044,3,114.68
O301123,P200072,3,47.31
O301123,P200056,2,92.79
O301124,P200015,2,135.48
O301124,P200143,3,11.21
O301124,P200072,3,41.36
O301124,P200198,3,318.12
O301124,P200242,1,78.42
O301125,P200165,2,18.59
O301125,P200185,1,133.03
O301125,P200094,3,63.99
O301125,P200066,3,45.33
O301125,P200023,2,134.24
O301126,P200213,3,16.67
O301127,P200146,1,12.13
O301127,P200066,3,35.9
O301127,P200079,1,7.65
O301127,P200188,2,54.48
O301127,P200163,3,76.68
O301128,P200195,2,28.14
O301128,P200016,3,429.19
O301128,P200188,1,50.86
O301128,P200075,3,55.33
O301128,P200162,3,115.05
O301129,P200161,2,69.36
O301129,P200106,2,8.11
O301129,P200197,1,489.41
O301129,P200168,3,278.89
O301130,P200059,3,23.66
O301131,P200177,3,24.04
O301131,P200134,1,92.86
O301131,P200075,3,54.07
O301132,P200229,2,31.9
O301132,P200169,2,72.86
O301132,P200155,3,103.3
O301133,P200030,3,57.43
O301134,P200087,1,119.8
O301134,P200149,1,101.59
O301134,P200065,3,112.85
O301134,P200029,1,17.29
O301134,P200194,1,108.94
O301135,P200149,3,87.92
O301135,P200148,1,38.44
O301135,P200089,3,37.36
O301135,P200060,3,78.75
O301136,P200177,3,28.83
O301137,P200168,2,298.65
O301137,P200186,1,10.3
O301138,P200113,1,59.99
O301138,P200107,1,44.89
O301138,P200200,1,68.71
O301138,P200000,3,148.88
O301138,P200166,3,20.4
O301139,P200218,3,94.56
O301139,P200103,2,124.31
O301139,P200076,3,61.03
O301140,P200165,3,16.9
O301140,P200158,2,123.19
O301140,P200217,3,151.97
O301141,P200186,2,9.65
O301142,P200165,3,16.41
O301143,P200200,1,76.6
O301143,P200063,3,79.63
O301143,P200064,1,5.85
O301143,P200224,3,116.51
O301143,P200073,2,157.24
O301144,P200179,2,82.07
O301144,P200155,2,111.37
O301144,P200220,2,33.27
O301144,P200119,3,73.0
O301144,P200120,2,56.79
O301145,P200163,3,63.67
O301146,P200010,3,145.86
O301146,P200102,3,102.69
O301146,P200234,1,14.08
O301147,P200005,2,23.68
O301147,P200002,3,24.43
O301147,P200074,3,56.29
O301147,P200089,1,34.54
O301148,P200059,1,24.53
O301148,P200005,2,22.84
O301148,P200046,3,10.27
O301148,P200042,2,87.68
O301148,P200218,3,104.46
O301149,P200062,3,25.56
O301149,P200215,3,117.88
O301149,P200202,2,115.97
O301150,P200006,1,199.38
O301150,P200073,2,156.76
O301150,P200211,1,128.36
O301150,P200007,2,73.81
O301150,P200058,3,75.47
O301151,P200105,3,116.21
O301152,P200048,2,23.98
O301153,P200166,3,17.66
O301153,P200077,1,54.27
O301153,P200085,2,23.68
O301154,P200118,2,45.11
O301154,P200059,3,27.96
O301155,P200190,2,17.02
O301155,P200220,3,32.38
O301155,P200214,3,110.93
O301155,P200228,1,118.36
O301156,P200087,2,109.94
O301156,P200168,2,265.88
O301157,P200134,3,97.09
O301157,P200127,2,110.49
O301157,P200001,1,6.09
O301158,P200105,3,111.41
O301158,P200065,1,141.94
O301158,P200083,2,139.57
O301159,P200060,1,78.21
O301159,P200177,1,30.35
O301159,P200036,2,56.07
O301159,P200249,3,89.02
O301159,P200115,3,44.59
O301160,P200102,2,107.75
O301161,P200013,1,93.66
O301161,P200148,1,42.49
O301161,P200246,1,113.99
O301162,P200174,2,141.29
O301162,P200209,1,68.61
O301163,P200055,2,112.16
O301164,P200108,2,59.29
O301164,P200050,2,33.79
O301164,P200006,2,198.06
O301164,P200038,1,548.88
O301164,P200057,3,141.0
O301165,P200233,1,108.35
O301165,P200074,1,49.19
O301165,P200000,2,144.11
O301165,P200243,2,66.39
O301165,P200088,3,109.28
O301166,P200181,3,83.91
O301167,P200053,3,141.96
O301167,P200059,2,27.19
O301167,P200007,1,64.54
O301167,P200122,2,80.63
O301168,P200027,2,30.91
O301168,P200196,1,42.71
O301168,P200200,2,83.85
O301168,P200066,2,43.59
O301169,P200152,1,129.91
O301169,P200086,2,17.23
O301169,P200057,3,125.75
O301169,P200124,1,272.55
O301170,P200206,3,44.44
O301170,P200174,3,116.12
O301170,P200162,3,132.46
O301171,P200160,2,47.72
O301171,P200069,1,32.13
O301172,P200066,3,36.4
O301173,P200103,1,123.7
O301174,P200046,3,8.71
O301175,P200216,3,101.91
O301175,P200088,2,111.8
O301175,P200192,1,58.95
O301176,P200047,2,78.68
O301177,P200183,2,133.03
O301177,P200172,2,58.79
O301177,P200226,3,101.02
O301177,P200162,1,106.36
O301178,P200181,3,94.93
O301178,P200065,2,115.66
O301178,P200174,2,130.78
O301178,P200124,3,293.52
O301179,P200080,3,34.27
O301179,P200232,3,104.71
O301180,P200148,2,43.92
O301181,P200224,3,134.83
O301181,P200006,2,193.2
O301181,P200092,1,36.93
O301182,P200192,3,53.4
O301182,P200014,1,55.3
O301182,P200152,3,120.0
O301182,P200119,3,67.13
O301182,P200200,2,85.6
O301183,P200078,2,16.5
O301183,P200154,3,267.81
O301184,P200227,2,34.41
O301184,P200175,3,13.99
O301184,P200105,3,129.83
O301184,P200065,2,115.48
O301184,P200097,3,120.26
O301185,P200008,2,23.23
O301185,P200105,3,127.72
O301186,P200238,2,35.1
O301187,P200087,3,108.09
O301187,P200217,1,130.52
O301187,P200094,2,71.85
O301187,P200168,3,278.79
O301188,P200226,3,114.08
O301188,P200050,1,34.08
O301188,P200190,2,16.34
O301188,P200229,2,27.88
O301188,P200129,2,127.77
O301189,P200010,3,138.53
O301189,P200223,2,44.77
O301189,P200179,2,85.54
O301189,P200159,2,20.68
O301189,P200198,3,310.95
O301190,P200084,2,78.54
O301190,P200231,3,27.71
O301190,P200249,1,101.28
O301190,P200141,2,97.78
O301190,P200137,3,90.79
O301191,P200104,2,93.82
O301192,P200190,1,16.04
O301193,P200185,1,114.03
O301193,P200177,3,28.58
O301193,P200169,1,68.75
O301194,P200178,1,9.64
O301194,P200077,3,44.58
O301194,P200217,1,160.15
O301194,P200031,1,34.37
O301194,P200179,3,83.72
O301195,P200109,2,18.68
O301195,P200165,1,16.49
O301195,P200181,1,100.11
O301195,P200133,1,25.48
O301195,P200139,1,253.93
O301196,P200071,2,52.76
O301196,P200234,2,14.87
O301197,P200157,2,69.25
O301197,P200237,3,106.75
O301198,P200076,1,62.76
O301198,P200157,3,62.81
O301198,P200119,1,63.9
O301198,P200170,1,46.13
O301199,P200182,3,8.83
O301199,P200172,1,60.21
O301199,P200064,3,5.77
O301199,P200167,1,142.69
O301199,P200010,1,114.43
O301200,P200133,2,20.86
O301201,P200041,2,125.64
O301201,P200184,1,116.42
O301201,P200043,1,36.52
O301201,P200029,3,18.58
O301201,P200182,2,7.99
O301202,P200113,1,57.52
O301202,P200198,3,334.06
O301202,P200074,2,56.17
O301202,P200213,2,19.18
O301202,P200049,1,37.87
O301203,P200127,3,109.52
O301204,P200076,2,74.38
O301204,P200238,1,31.04
O301204,P200124,1,269.49
O301204,P200223,3,39.11
O301204,P200029,3,19.34
O301205,P200079,3,8.16
O301205,P200177,2,23.69
O301205,P200069,2,37.97
O301205,P200215,1,117.29
O301206,P200024,1,105.98
O301206,P200047,1,66.54
O301206,P200017,2,153.02
O301206,P200069,2,35.3
O301206,P200033,2,30.67
O301207,P200096,2,26.16
O301207,P200116,1,169.52
O301208,P200042,3,75.35
O301208,P200120,2,59.29
O301208,P200011,1,42.31
O301208,P200029,2,17.77
O301208,P200152,3,125.82
O301209,P200141,3,100.76
O301210,P200113,3,60.51
O301211,P200150,3,21.96
O301211,P200093,3,144.05
O301211,P200169,2,59.63
O301212,P200144,1,94.56
O301212,P200153,1,26.21
O301212,P200100,1,29.27
O301212,P200076,2,68.72
O301213,P200048,2,22.6
O301214,P200110,3,81.29
O301214,P200055,1,103.73
O301215,P200010,3,128.95
O301215,P200052,1,103.62
O301216,P200060,2,74.81
O301217,P200094,3,63.7
O301218,P200203,2,389.77
O301219,P200103,2,114.39
O301219,P200061,3,67.44
O301219,P200062,2,28.18
O301219,P200231,3,29.5
O301219,P200096,2,26.92
O301220,P200145,3,98.82
O301220,P200040,1,46.79
O301220,P200134,2,103.71
O301220,P200115,1,44.67
O301220,P200019,3,431.36
O301221,P200056,2,105.41
O301221,P200235,1,18.73
O301221,P200240,1,275.4
O301221,P200224,3,136.56
O301222,P200198,2,313.1
O301222,P200247,2,17.16
O301222,P200138,2,40.84
O301222,P200126,1,22.03
O301223,P200236,2,45.38
O301224,P200098,2,109.98
O301225,P200140,2,17.68
O301225,P200209,3,66.07
O301226,P200224,3,120.77
O301226,P200119,3,80.08
O301226,P200138,3,41.29
O301226,P200145,3,103.29
O301226,P200169,1,64.08
O301227,P200184,3,112.67
O301227,P200063,1,79.9
O301227,P200183,1,139.37
O301228,P200242,2,94.63
O301228,P200231,2,32.86
O301228,P200079,2,9.02
O301228,P200224,1,121.87
O301228,P200026,1,137.9
O301229,P200092,3,32.65
O301229,P200194,1,110.96
O301230,P200146,2,14.48
O301230,P200103,1,122.68
O301231,P200127,3,113.71
O301231,P200164,2,145.07
O301231,P200089,1,42.92
O301231,P200222,2,100.25
O301231,P200165,1,18.59
O301232,P200075,3,55.25
O301232,P200217,3,148.44
O301232,P200113,3,61.32
O301233,P200172,1,61.18
O301233,P200163,2,66.87
O301233,P200106,1,8.25
O301233,P200016,3,425.72
O301234,P200218,3,113.76
O301234,P200055,3,99.1
O301234,P200074,1,53.68
O301234,P200086,1,16.24
O301235,P200117,3,58.37
O301235,P200165,1,16.07
O301235,P200057,1,129.27
O301235,P200152,2,134.17
O301236,P200000,2,151.74
O301236,P200174,2,132.63
O301236,P200119,2,66.54
O301236,P200100,2,32.19
O301237,P200081,3,503.26
O301237,P200146,3,15.14
O301237,P200239,2,40.55
O301237,P200025,2,67.87
O301237,P200122,3,77.0
O301238,P200164,1,138.38
O301238,P200157,1,70.42
O301238,P200167,2,141.24
O301239,P200158,2,139.21
O301239,P200093,1,134.97
O301240,P200181,3,92.73
O301240,P200054,1,75.94
O301240,P200031,3,31.2
O301241,P200079,1,6.99
O301241,P200163,3,62.69
O301242,P200020,2,127.5
O301243,P200031,2,28.17
O301243,P200083,3,123.84
O301244,P200028,1,81.2
O301244,P200226,1,118.44
O301244,P200171,1,94.7
O301245,P200153,2,32.03
O301245,P200038,1,523.06
O301245,P200173,2,12.29
O301246,P200092,2,33.68
O301246,P200146,3,14.34
O301247,P200121,2,42.32
O301247,P200109,3,21.15
O301247,P200205,3,158.0
O301247,P200145,3,122.62
O301248,P200103,3,124.28
O301248,P200114,2,136.14
O301249,P200153,2,30.35
O301249,P200063,2,96.97
O301249,P200113,3,61.86
O301249,P200014,3,60.58
O301250,P200236,3,47.0
O301250,P200008,3,22.33
O301251,P200212,1,69.77
O301251,P200123,2,22.17
O301251,P200005,2,23.27
O301251,P200009,1,10.66
O301251,P200029,2,17.27
O301252,P200016,2,394.62
O301252,P200162,1,107.06
O301252,P200140,3,19.79
O301252,P200205,2,137.38
O301253,P200023,3,112.91
O301253,P200150,2,21.62
O301253,P200108,3,57.14
O301254,P200055,3,104.96
O301254,P200100,2,30.04
O301254,P200095,2,122.22
O301255,P200151,2,135.33
O301255,P200238,1,30.06
O301255,P200139,2,240.74
O301255,P200016,3,360.03
O301256,P200196,2,43.09
O301256,P200239,3,42.51
O301256,P200079,1,8.24
O301257,P200020,1,135.69
O301257,P200145,2,119.76
O301257,P200179,1,91.3
O301257,P200152,3,126.67
O301257,P200247,1,17.89
O301258,P200156,2,93.67
O301259,P200236,3,40.53
O301259,P200079,2,8.98
O301259,P200067,1,6.65
O301259,P200025,3,77.84
O301259,P200244,2,47.38
O301260,P200145,1,109.53
O301260,P200184,1,97.02
O301260,P200146,1,12.41
O301260,P200057,2,149.94
O301260,P200005,1,26.09
O301261,P200045,1,49.79
O301261,P200013,2,85.33
O301262,P200135,2,26.02
O301262,P200245,1,10.79
O301263,P200040,1,51.23
O301263,P200198,3,308.8
O301263,P200024,3,108.25
O301263,P200243,2,70.88
O301263,P200145,1,102.13
O301264,P200089,2,42.99
O301264,P200132,2,116.17
O301264,P200215,3,123.48
O301265,P200126,3,22.17
O301265,P200047,2,67.84
O301265,P200153,3,30.85
O301265,P200170,2,53.08
O301266,P200170,2,50.13
O301267,P200104,3,89.25
O301267,P200048,3,20.2
O301267,P200072,3,47.73
O301268,P200088,2,119.76
O301268,P200211,2,127.58
O301268,P200248,2,5.12
