order_id,customer_id,order_date,country,order_total
O301896,C100734,2025-01-13,Netherlands,855.99
O301897,C101055,2024-03-07,India,343.83000000000004
O301898,C100362,2024-08-09,United States,329.71000000000004
O301899,C100567,2024-11-22,Canada,451.7
O301900,C100146,2025-05-31,India,1220.31
O301901,C101165,2024-12-26,United States,204.10000000000002
O301902,C100614,2024-10-25,India,548.21
O301903,C100663,2024-08-22,Netherlands,232.7
O301904,C100496,2025-06-20,India,432.7
O301905,C100325,2024-07-12,India,37.47
O301906,C101138,2025-04-15,Canada,1213.4299999999998
O301907,C100586,2024-02-07,India,151.23
O301908,C100809,2024-09-06,Australia,741.38
O301909,C100044,2024-05-02,France,45.24
O301910,C100331,2024-07-01,India,411.33
O301911,C100964,2025-08-11,Brazil,96.02
O301912,C100105,2024-05-15,Germany,1583.7099999999998
O301913,C100121,2025-06-12,United Kingdom,285.14
O301914,C100971,2024-04-08,Germany,110.64
O301915,C100370,2025-03-07,India,421.56
O301916,C100328,2025-01-31,Germany,820.55
O301917,C100678,2025-08-04,Japan,309.69
O301918,C100233,2025-01-21,Spain,446.14
O301919,C100051,2025-05-23,Japan,2792.45
O301920,C100005,2024-04-18,Brazil,515.38
O301921,C100095,2024-04-19,Canada,259.59000000000003
O301922,C100190,2025-01-01,India,280.56
O301923,C100835,2025-02-28,Sweden,122.82
O301924,C100357,2024-07-27,Canada,123.22
O301925,C100086,2024-06-04,India,613.07
O301926,C100017,2024-09-07,India,104.46
O301927,C100572,2024-07-21,India,15.46
O301928,C101008,2024-10-08,United Kingdom,72.57
O301929,C100406,2024-03-06,South Korea,278.27
O301930,C100076,2025-03-29,South Korea,36.9
O301931,C100273,2024-08-30,India,765.2800000000001
O301932,C100599,2024-03-20,Australia,329.04
O301933,C100226,2024-06-28,Germany,1808.99
O301934,C101174,2024-04-26,France,447.28999999999996
O301935,C100916,2024-07-13,United States,410.88
O301936,C100413,2024-03-20,Netherlands,851.3
O301937,C101141,2024-05-30,India,122.43
O301938,C100390,2024-07-02,France,513.0
O301939,C100168,2024-07-14,United States,757.85
O301940,C101125,2024-07-29,United States,1670.2
O301941,C101151,2024-10-26,India,278.01
O301942,C100375,2024-07-13,France,23.8
O301943,C100713,2024-06-14,United States,210.61
O301944,C100207,2025-06-03,United States,387.65999999999997
O301945,C100769,2024-02-16,India,1460.4699999999998
O301946,C100828,2024-10-27,Brazil,580.64
O301947,C100851,2025-02-23,France,1025.65
O301948,C100682,2024-02-21,United Kingdom,96.91
O301949,C100844,2024-02-10,India,233.32
O301950,C100666,2024-10-04,United States,392.24
O301951,C100983,2024-04-21,India,51.32
O301952,C100215,2024-01-22,Japan,700.93
O301953,C100580,2025-04-18,Australia,19.46
O301954,C100499,2025-02-14,United States,924.4000000000001
O301955,C100640,2025-02-26,Japan,275.06
O301956,C100170,2025-01-11,India,99.04
O301957,C100388,2025-04-18,India,921.73
O301958,C101144,2025-03-23,Australia,1353.6399999999999
O301959,C100126,2024-03-18,India,950.13
O301960,C100762,2024-04-11,France,207.33
O301961,C100797,2024-01-20,South Korea,2312.91
O301962,C100569,2024-12-13,United States,3278.41
O301963,C100040,2024-03-04,Australia,947.23
O301964,C100041,2025-05-02,Brazil,692.9
O301965,C100330,2024-10-11,India,522.19
O301966,C100123,2024-08-09,Netherlands,208.26
O301967,C100113,2024-09-15,Japan,537.2
O301968,C100192,2024-06-17,India,798.3100000000001
O301969,C100228,2025-03-01,Japan,72.06
O301970,C101006,2024-08-02,Netherlands,897.31
O301971,C100766,2024-12-07,India,601.4000000000001
O301972,C100036,2025-01-10,Spain,302.22
O301973,C100754,2025-03-13,Japan,879.27
O301974,C100164,2024-03-01,South Korea,104.67
O301975,C100505,2025-03-14,Brazil,511.77
O301976,C100045,2024-08-16,Japan,425.94
O301977,C100108,2024-04-28,United Kingdom,104.46
O301978,C100159,2025-08-28,United Kingdom,669.26
O301979,C100520,2024-01-25,Italy,731.74
O301980,C100555,2025-05-25,United States,116.32
O301981,C100423,2025-03-19,Canada,761.05
O301982,C100744,2024-09-25,Sweden,653.63
O301983,C100864,2025-07-18,Italy,215.52
O301984,C100874,2025-08-02,Canada,2668.8900000000003
O301985,C100694,2024-08-09,India,93.75
O301986,C100654,2024-12-25,United States,435.48
O301987,C100589,2024-08-18,Italy,743.63
O301988,C100285,2025-04-04,India,3154.1
O301989,C100584,2024-11-23,United States,158.55
O301990,C100012,2024-09-03,Sweden,340.45
O301991,C101159,2024-01-06,South Korea,695.23
O301992,C100444,2025-03-21,United States,423.2
O301993,C100907,2025-03-17,United Kingdom,76.38
O301994,C101148,2025-02-28,United Kingdom,1721.91
O301995,C100596,2025-02-26,India,461.07000000000005
O301996,C101034,2025-04-27,Sweden,77.7
O301997,C100575,2024-11-28,Australia,343.56
O301998,C100158,2024-05-10,United States,1429.6599999999999
O301999,C100031,2025-05-19,Mexico,312.26
O302000,C100162,2024-05-03,United States,2804.81
O302001,C101131,2024-06-13,United States,266.94
O302002,C100570,2024-05-12,India,380.71000000000004
O302003,C100383,2024-05-03,United Kingdom,406.35
O302004,C100535,2025-05-10,India,303.74
O302005,C100307,2024-06-13,United States,277.29
O302006,C101044,2025-03-28,United States,2588.88
O302007,C101199,2024-09-13,France,113.16
O302008,C100101,2024-03-01,India,907.1700000000001
O302009,C100862,2024-12-08,United States,735.9
O302010,C100402,2025-08-12,United States,230.96999999999997
O302011,C100056,2024-02-19,Japan,68.44
O302012,C101106,2025-02-15,United States,512.56
O302013,C100074,2024-04-02,Germany,1104.05
O302014,C100247,2025-05-01,Spain,245.38
O302015,C100030,2024-06-29,South Korea,218.69
O302016,C100565,2024-12-28,Japan,1745.38
O302017,C100719,2024-10-18,Mexico,28.11
O302018,C100384,2025-03-18,United States,2277.9
O302019,C100085,2024-02-20,India,739.29
O302020,C100139,2025-02-05,India,122.03
O302021,C101120,2025-05-03,United States,9.22
O302022,C100967,2025-06-23,United States,752.08
O302023,C101124,2024-12-04,Canada,2255.19
O302024,C100636,2025-03-29,India,470.66999999999996
O302025,C100655,2024-12-23,Mexico,87.42
O302026,C100943,2024-04-08,United States,223.41
O302027,C100739,2024-04-19,India,238.29000000000002
O302028,C100523,2025-08-15,United States,293.67999999999995
O302029,C100350,2024-05-09,Canada,221.41
O302030,C100582,2025-04-23,United States,1204.66
O302031,C100076,2024-01-15,South Korea,701.89
O302032,C100230,2025-07-18,France,513.19
O302033,C100884,2025-06-20,France,581.15
O302034,C101041,2024-01-04,United States,382.07
O302035,C100122,2025-08-09,United States,747.65
O302036,C100116,2024-11-14,Germany,260.93
O302037,C100102,2025-06-09,United States,823.97
O302038,C100949,2024-02-05,India,1032.42
O302039,C100373,2024-08-21,South Korea,267.28
O302040,C100392,2025-04-03,Brazil,251.27
O302041,C100014,2025-03-25,India,466.83000000000004
O302042,C101167,2024-01-30,United States,359.21000000000004
O302043,C100520,2025-03-15,Italy,397.69
O302044,C100956,2025-03-21,South Korea,1001.97
O302045,C100849,2025-08-01,India,1483.83
O302046,C100170,2024-11-30,India,311.76
O302047,C100961,2024-03-01,France,1184.46
O302048,C100660,2024-12-11,United States,452.57
O302049,C100725,2025-01-29,Japan,641.26
O302050,C100240,2024-01-12,United States,232.68
O302051,C101016,2024-04-19,United States,7.63
O302052,C101118,2025-06-30,Italy,302.46
O302053,C100487,2024-12-30,Brazil,1152.3
O302054,C100110,2024-05-15,Sweden,808.97
O302055,C101018,2024-12-26,Sweden,385.12
O302056,C101064,2024-04-26,South Korea,477.94000000000005
O302057,C100607,2024-04-01,Canada,1217.73
O302058,C100694,2024-08-25,India,252.22
O302059,C100267,2024-11-29,Brazil,1040.68
O302060,C100080,2025-08-10,United States,20.82
O302061,C101132,2024-06-03,Australia,1128.21
O302062,C100579,2025-04-26,India,449.73
O302063,C100329,2024-08-23,Australia,56.6
O302064,C100831,2024-01-15,France,719.67
O302065,C100031,2024-02-16,Mexico,764.94
O302066,C100095,2025-05-26,Canada,305.5
O302067,C100291,2024-09-04,Netherlands,928.27
O302068,C100540,2025-04-10,India,352.89
O302069,C100440,2024-11-29,United States,754.08
O302070,C100224,2025-04-16,Mexico,186.18
O302071,C100421,2025-08-18,Australia,786.35
O302072,C100400,2025-06-19,United States,766.6300000000001
O302073,C100629,2024-07-27,United States,1751.28
O302074,C100675,2024-10-25,India,1745.94
O302075,C101059,2024-03-13,United States,1083.14
O302076,C100968,2024-01-16,United Kingdom,469.63
O302077,C100350,2025-03-06,Canada,398.46
O302078,C101083,2024-01-30,India,176.41
O302079,C100624,2024-11-20,United States,748.03
O302080,C100225,2024-01-22,United States,485.33
O302081,C100408,2024-05-12,Australia,360.89
O302082,C100890,2024-05-31,United States,1264.0700000000002
O302083,C100986,2024-12-11,India,179.64000000000001
O302084,C100448,2024-05-25,Japan,1230.43
O302085,C100189,2024-02-21,France,69.80000000000001
O302086,C100230,2024-04-24,France,66.32
O302087,C100124,2025-02-28,United States,391.76
O302088,C100838,2024-07-30,South Korea,685.52
O302089,C100603,2024-09-04,Australia,1275.0900000000001
O302090,C100541,2025-03-04,Brazil,1655.94
O302091,C100806,2024-05-22,Netherlands,108.32000000000001
O302092,C100994,2024-06-11,Mexico,461.96000000000004
O302093,C100954,2025-01-12,India,904.5999999999999
O302094,C100164,2025-08-13,South Korea,57.32
O302095,C100707,2024-06-09,Italy,726.17
O302096,C101059,2024-04-29,United States,90.25
O302097,C100928,2025-06-12,United States,474.6
O302098,C100395,2025-02-14,United Kingdom,569.49
O302099,C100471,2025-03-31,France,641.6
O302100,C101068,2025-02-19,United States,344.44
O302101,C100039,2024-09-25,Japan,48.63
O302102,C100630,2025-03-16,India,950.08
O302103,C100139,2025-08-09,India,62.43
O302104,C101073,2025-06-15,United States,151.07999999999998
O302105,C100046,2025-01-10,United States,179.26
O302106,C100028,2024-11-19,Germany,172.26
O302107,C100394,2025-08-08,South Korea,73.96
O302108,C100240,2025-06-09,United States,478.13
O302109,C100594,2024-01-11,Japan,554.36
O302110,C100359,2025-02-07,Canada,138.38
O302111,C100427,2024-03-29,India,186.7
O302112,C100677,2024-06-09,United States,24.0
O302113,C100672,2025-04-10,India,564.19
O302114,C101121,2025-07-28,India,1180.3600000000001
O302115,C100576,2024-02-02,United Kingdom,1074.38
O302116,C100677,2024-05-20,United States,541.6999999999999
O302117,C100813,2024-06-28,Netherlands,1274.81
O302118,C100209,2024-04-17,Sweden,806.3900000000001
O302119,C100800,2025-08-13,United Kingdom,635.1600000000001
O302120,C101034,2024-05-11,Sweden,66.96000000000001
O302121,C100381,2025-02-14,Mexico,1133.03
O302122,C100214,2025-01-23,United States,207.54
O302123,C100415,2025-01-11,United States,1041.3200000000002
O302124,C100330,2024-06-14,India,955.12
O302125,C100702,2025-03-06,Australia,2164.84
O302126,C101036,2024-04-02,India,136.11
O302127,C100715,2024-04-11,Spain,378.2
O302128,C100150,2025-03-15,India,581.7
O302129,C100377,2025-07-09,India,395.72999999999996
O302130,C100827,2025-08-15,United States,456.61
O302131,C100396,2025-05-18,France,268.49
O302132,C100703,2025-04-11,India,373.02
O302133,C100832,2024-02-17,United States,867.27
O302134,C100395,2025-03-15,United Kingdom,113.92
O302135,C100776,2025-03-12,Italy,408.94
O302136,C100477,2025-06-05,Canada,652.89
O302137,C100162,2024-12-12,United States,625.3499999999999
O302138,C100446,2025-08-17,India,308.56
O302139,C100529,2025-03-31,Sweden,2041.2499999999998
O302140,C100002,2024-02-13,Japan,581.18
O302141,C101071,2024-01-20,France,875.97
O302142,C100633,2025-07-08,Spain,718.87
O302143,C100043,2024-01-25,India,607.0799999999999
O302144,C101041,2024-09-17,United States,1593.28
O302145,C101026,2024-06-27,India,713.75
O302146,C100014,2024-10-09,India,1212.1
O302147,C100195,2025-03-18,India,1020.99
O302148,C100436,2025-06-16,India,669.8
O302149,C100608,2024-11-01,India,169.82
O302150,C100870,2024-01-19,South Korea,485.28999999999996
O302151,C100509,2025-05-11,India,408.71000000000004
O302152,C100734,2024-03-13,Netherlands,905.46
O302153,C100012,2025-02-03,Sweden,483.04
O302154,C100790,2024-01-20,South Korea,69.84
O302155,C101098,2024-02-15,Netherlands,1043.67
O302156,C100631,2025-06-25,Germany,839.88
O302157,C100545,2024-04-03,India,739.02
O302158,C100356,2025-05-29,Brazil,120.96000000000001
O302159,C101145,2025-01-14,France,154.82
O302160,C100039,2025-03-09,Japan,371.35
O302161,C100344,2024-06-08,United Kingdom,1357.77
O302162,C100166,2025-08-27,United States,393.63
O302163,C101039,2025-05-17,Australia,563.6500000000001
O302164,C100579,2025-03-16,India,365.07000000000005
O302165,C101106,2024-01-19,United States,465.51
O302166,C100798,2025-05-23,Germany,263.36
O302167,C100668,2024-08-07,Canada,1281.81
O302168,C100620,2024-07-23,United States,996.6600000000001
O302169,C100243,2024-07-10,India,138.13
O302170,C100674,2024-10-08,United States,198.70999999999998
O302171,C100822,2025-06-20,United Kingdom,1176.79
O302172,C101158,2024-08-09,Japan,1396.1000000000001
O302173,C100658,2024-05-11,Canada,170.5
O302174,C101126,2024-03-25,India,384.64
O302175,C101133,2024-01-12,India,604.26
O302176,C100627,2024-07-06,United Kingdom,485.17999999999995
O302177,C100527,2024-10-02,Spain,1460.17
O302178,C100171,2025-08-29,Germany,372.70000000000005
O302179,C100322,2024-08-23,France,103.04
O302180,C101054,2024-12-19,Netherlands,537.03
O302181,C100165,2024-08-11,United States,2278.13
O302182,C100476,2025-07-25,Canada,268.64
O302183,C100838,2024-09-24,South Korea,352.41999999999996
O302184,C100288,2025-05-23,United States,721.11
O302185,C101168,2024-10-26,United States,911.46
O302186,C100779,2024-10-18,United Kingdom,711.46
O302187,C100034,2024-08-13,United States,723.69
O302188,C100296,2025-01-02,India,756.5
O302189,C100888,2025-03-10,Japan,233.08
O302190,C101035,2025-02-15,India,199.42000000000002
O302191,C101112,2024-02-12,Sweden,442.81
O302192,C101021,2024-07-14,Canada,157.53
O302193,C100089,2024-12-11,Canada,2266.36
O302194,C100875,2024-03-22,Canada,596.97
O302195,C100132,2025-07-21,United States,157.64999999999998
O302196,C100091,2024-07-26,Japan,892.03
O302197,C100830,2024-05-10,South Korea,294.99
O302198,C100573,2024-11-29,Australia,112.65
O302199,C100777,2024-06-11,Japan,476.4
O302200,C101021,2025-07-18,Canada,565.12
O302201,C100082,2025-02-07,United States,519.5600000000001
O302202,C100633,2024-02-20,Spain,204.05
O302203,C101001,2024-05-15,United States,209.24
O302204,C100528,2024-03-12,Italy,253.58
O302205,C100628,2024-08-24,South Korea,1235.32
O302206,C100597,2024-08-17,Italy,1093.7199999999998
O302207,C101088,2024-07-10,Germany,862.28
O302208,C100059,2024-12-15,India,408.03
O302209,C101053,2025-03-20,United States,357.64000000000004
O302210,C100979,2024-07-09,Japan,859.5500000000001
O302211,C100975,2025-05-09,India,1814.58
O302212,C100494,2025-03-25,Germany,861.9000000000001
O302213,C100619,2024-10-30,United States,574.4399999999999
O302214,C100442,2024-09-03,Italy,634.86
O302215,C100302,2025-05-29,United States,99.36
O302216,C101050,2025-08-29,India,1563.42
O302217,C100607,2025-01-11,Canada,1080.21
O302218,C100868,2024-05-28,Australia,645.59
O302219,C100120,2025-08-07,Canada,810.14
O302220,C100946,2024-03-28,India,1079.28
O302221,C100790,2025-06-07,South Korea,911.5799999999999
O302222,C101197,2024-08-04,India,423.02
O302223,C100160,2025-01-06,Australia,511.06
O302224,C100648,2024-01-22,Japan,83.82
O302225,C100613,2024-02-27,India,71.48
O302226,C100646,2024-03-15,France,333.03
O302227,C100065,2024-12-23,Australia,322.86
O302228,C100567,2025-05-08,Canada,847.55
O302229,C100359,2025-01-17,Canada,364.26
O302230,C100740,2025-01-03,United States,368.79
O302231,C100278,2024-09-22,France,403.79999999999995
O302232,C100522,2024-02-02,Mexico,92.62
O302233,C100744,2025-02-15,Sweden,643.49
O302234,C100076,2024-10-08,South Korea,857.49
O302235,C100944,2024-05-25,United Kingdom,594.03
O302236,C100858,2024-05-12,Netherlands,328.39
O302237,C100068,2024-03-09,India,1488.77
O302238,C100077,2025-02-24,Canada,162.84
O302239,C101020,2024-11-13,India,21.4
O302240,C100339,2025-04-04,United States,43.35
O302241,C101032,2024-10-08,Italy,852.99
O302242,C100599,2024-05-07,Australia,497.46
O302243,C100410,2024-09-05,Italy,242.79
O302244,C100328,2024-01-06,Germany,93.15
O302245,C100790,2025-02-17,South Korea,541.4399999999999
O302246,C100131,2024-05-09,United States,691.52
O302247,C100483,2024-08-30,Mexico,254.29
O302248,C100415,2025-07-05,United States,445.85
O302249,C100185,2024-04-08,India,664.68
O302250,C100423,2024-09-10,Canada,473.72
O302251,C100634,2024-01-16,India,320.03999999999996
O302252,C100813,2025-08-09,Netherlands,128.2
O302253,C100103,2025-08-30,Japan,392.36
O302254,C101046,2024-12-19,India,326.90999999999997
O302255,C101054,2025-01-15,Netherlands,461.78999999999996
O302256,C100830,2024-03-01,South Korea,649.29
O302257,C101109,2024-05-18,India,584.56
O302258,C100513,2025-04-03,South Korea,346.45
O302259,C100985,2025-04-18,Netherlands,64.78
O302260,C100872,2025-01-05,United States,413.14
O302261,C100675,2025-01-08,India,86.4
O302262,C100215,2024-10-09,Japan,533.04
O302263,C100669,2025-01-22,Canada,184.26
O302264,C101081,2024-06-07,Mexico,442.29
O302265,C101181,2024-08-28,Brazil,336.7
O302266,C100537,2024-12-12,United Kingdom,339.0
O302267,C100297,2024-10-30,India,210.68
O302268,C100897,2025-03-30,France,158.6
O302269,C100091,2024-10-04,Japan,1769.27
O302270,C100181,2025-04-17,South Korea,268.54999999999995
O302271,C100674,2025-05-28,United States,1529.69
O302272,C101188,2024-06-03,Japan,701.5899999999999
O302273,C100394,2024-05-29,South Korea,416.86
O302274,C100531,2025-04-18,Canada,109.12
O302275,C100386,2024-08-23,India,1397.21
O302276,C100528,2024-03-09,Italy,1600.76
O302277,C100008,2024-01-04,Australia,65.46000000000001
O302278,C100713,2025-08-10,United States,242.88
O302279,C100715,2025-08-27,Spain,1071.94
O302280,C100378,2024-03-24,Canada,74.98
O302281,C100316,2025-08-18,United States,1569.6899999999998
O302282,C100913,2024-01-05,Australia,310.37
O302283,C100225,2025-02-22,United States,114.17
O302284,C100056,2025-07-04,Japan,325.94
O302285,C100048,2025-08-30,Spain,337.29999999999995
O302286,C101058,2025-07-19,India,1000.18
O302287,C100437,2024-02-10,India,36.21
O302288,C100122,2025-04-11,United States,688.51
O302289,C101054,2024-03-11,Netherlands,1848.0
O302290,C100178,2024-05-13,Brazil,454.56
O302291,C100404,2025-02-20,France,24.54
O302292,C100024,2024-01-04,Sweden,181.46
O302293,C100814,2024-06-28,United States,267.56
O302294,C100839,2025-04-09,Sweden,1553.86
